longitude; latitude; avgY; stdY; avgX; stdX; avgZ; stdZ; 
19.166667; -90.918367; 746.580000; 14.044072; 388.790000; 16.365334; 667.360000; 13.698426;
19.166667; -96.428571; 742.540000; 69.447229; 392.930000; 13.643554; 633.730000; 11.083571;
19.166667; -101.938776; 742.680000; 58.558419; 399.160000; 12.965159; 606.510000; 14.498690;
19.166667; -107.448980; 745.640000; 15.067203; 407.070000; 16.872819; 574.340000; 14.356373;
19.166667; -112.959184; 736.960000; 66.970658; 419.320000; 11.974620; 546.670000; 11.491811;
19.166667; -118.469388; 737.450000; 70.677297; 433.930000; 14.554846; 521.030000; 13.784382;
19.166667; -123.979592; 746.730000; 12.070379; 449.170000; 16.368888; 494.280000; 14.593537;
19.166667; -129.489796; 738.250000; 88.953782; 469.060000; 14.332149; 472.800000; 13.897169;
19.166667; -135.000000; 748.090000; 72.520299; 487.400000; 16.407069; 450.270000; 14.955054;
22.083333; -135.000000; 755.880000; 17.527053; 492.830000; 14.501170; 455.640000; 15.402033;
22.083333; -129.489796; 767.370000; 61.964906; 471.680000; 15.419966; 475.670000; 16.083780;
22.083333; -123.979592; 758.920000; 47.755624; 451.210000; 16.403557; 501.160000; 15.608027;
22.083333; -118.469388; 756.530000; 76.074187; 438.790000; 17.222428; 526.090000; 17.495220;
22.083333; -112.959184; 755.550000; 61.578623; 424.690000; 20.005401; 550.810000; 17.339565;
22.083333; -107.448980; 761.300000; 53.358422; 412.560000; 19.860280; 576.520000; 17.605371;
22.083333; -101.938776; 758.820000; 65.715238; 400.290000; 18.327159; 606.990000; 18.766236;
22.083333; -96.428571; 760.590000; 48.042089; 400.090000; 18.471433; 636.630000; 16.321675;
22.083333; -90.918367; 760.900000; 47.443427; 390.530000; 21.666179; 664.120000; 19.422095;
22.083333; -85.408163; 759.380000; 15.621650; 396.310000; 16.278942; 695.690000; 14.338403;
22.083333; -79.897959; 755.940000; 68.611602; 395.440000; 18.982884; 724.400000; 15.221596;
22.083333; -74.387755; 761.860000; 44.743719; 403.580000; 16.996839; 753.630000; 16.691893;
22.083333; -68.877551; 752.440000; 87.610515; 413.960000; 18.978414; 785.540000; 14.684851;
22.083333; -63.367347; 759.200000; 84.710797; 421.880000; 20.855094; 811.280000; 18.145361;
22.083333; -57.857143; 760.470000; 45.254936; 432.270000; 17.213370; 836.930000; 13.523085;
22.083333; -52.346939; 757.570000; 78.720867; 451.000000; 18.169238; 863.270000; 15.440243;
22.083333; -46.836735; 747.460000; 92.530467; 463.750000; 17.538630; 887.650000; 14.706128;
22.083333; -41.326531; 754.980000; 46.796136; 488.270000; 18.347848; 907.460000; 15.477856;
22.083333; -35.816327; 756.010000; 76.389155; 507.500000; 18.211163; 928.330000; 14.800392;
22.083333; -30.306122; 756.180000; 93.888111; 533.420000; 16.006425; 946.240000; 13.026872;
22.083333; -24.795918; 756.260000; 50.175373; 559.520000; 15.772678; 958.720000; 13.493792;
22.083333; -19.285714; 758.360000; 91.299985; 585.440000; 16.022282; 970.980000; 13.381715;
22.083333; -13.775510; 764.440000; 62.881534; 612.840000; 17.432537; 978.330000; 14.623252;
22.083333; -8.265306; 755.640000; 100.524133; 642.400000; 13.684763; 987.560000; 12.494298;
22.083333; -2.755102; 750.420000; 79.554210; 671.070000; 14.261805; 990.070000; 12.744779;
22.083333; 2.755102; 760.380000; 47.765162; 699.250000; 14.633140; 993.670000; 12.262330;
22.083333; 8.265306; 766.890000; 106.172044; 729.920000; 11.896591; 990.710000; 11.967376;
22.083333; 13.775510; 750.930000; 114.072656; 761.180000; 12.688482; 985.440000; 11.671705;
22.083333; 19.285714; 757.750000; 18.142185; 787.220000; 12.810649; 976.070000; 12.688383;
22.083333; 24.795918; 756.110000; 76.073980; 815.640000; 10.735121; 967.750000; 11.053017;
22.083333; 30.306122; 755.010000; 89.243226; 841.400000; 12.225160; 952.970000; 9.759176;
22.083333; 35.816327; 758.010000; 70.186835; 864.220000; 10.699363; 938.680000; 10.774905;
22.083333; 41.326531; 764.610000; 71.390079; 892.350000; 9.714485; 922.050000; 10.668915;
22.083333; 46.836735; 751.980000; 50.998709; 912.090000; 9.432477; 900.370000; 9.239414;
22.083333; 52.346939; 749.940000; 59.648943; 932.370000; 10.685263; 879.070000; 9.835264;
22.083333; 57.857143; 754.660000; 80.671077; 950.340000; 10.542095; 855.620000; 9.135103;
22.083333; 63.367347; 759.880000; 12.766971; 966.200000; 9.826783; 828.840000; 10.759745;
22.083333; 68.877551; 752.360000; 55.340730; 978.640000; 9.377084; 803.830000; 10.709247;
22.083333; 74.387755; 758.900000; 58.750543; 991.580000; 10.536306; 773.720000; 10.131539;
22.083333; 79.897959; 760.230000; 15.528309; 997.460000; 10.103925; 744.530000; 10.719995;
22.083333; 85.408163; 758.770000; 49.316511; 1002.220000; 10.267710; 713.060000; 13.212192;
22.083333; 90.918367; 755.370000; 55.235521; 1005.900000; 9.878555; 684.980000; 11.742163;
22.083333; 96.428571; 758.650000; 10.958485; 1003.750000; 9.525484; 654.160000; 10.531070;
22.083333; 101.938776; 763.690000; 58.440628; 1003.440000; 10.736815; 626.010000; 12.184188;
22.083333; 107.448980; 756.830000; 56.431608; 995.650000; 9.495746; 597.320000; 11.960271;
22.083333; 112.959184; 765.920000; 47.299749; 985.320000; 9.716049; 569.310000; 12.375191;
22.083333; 118.469388; 759.330000; 56.124691; 977.070000; 9.616122; 542.850000; 11.941249;
22.083333; 123.979592; 759.330000; 57.608581; 959.920000; 9.568129; 517.560000; 12.728970;
22.083333; 129.489796; 755.620000; 53.947371; 945.380000; 10.219589; 490.670000; 11.418623;
22.083333; 135.000000; 754.760000; 62.545841; 925.430000; 8.728515; 469.530000; 10.537528;
25.000000; -135.000000; 772.500000; 12.831857; 497.150000; 11.034725; 458.970000; 12.628695;
25.000000; -129.489796; 777.180000; 55.082561; 476.130000; 11.286584; 479.670000; 12.841737;
25.000000; -123.979592; 775.220000; 63.811841; 457.710000; 9.844544; 503.050000; 11.113169;
25.000000; -118.469388; 773.710000; 33.372188; 442.590000; 11.408038; 526.060000; 11.845657;
25.000000; -112.959184; 771.000000; 67.526575; 429.790000; 11.200014; 553.400000; 9.938193;
25.000000; -107.448980; 774.370000; 66.230948; 418.350000; 10.854757; 579.180000; 11.579658;
25.000000; -101.938776; 777.090000; 13.656016; 408.070000; 12.676436; 606.880000; 11.965675;
25.000000; -96.428571; 779.890000; 42.586548; 402.060000; 10.898818; 634.360000; 11.154127;
25.000000; -90.918367; 768.030000; 55.854149; 398.360000; 12.967340; 663.360000; 11.509785;
25.000000; -85.408163; 774.780000; 50.037275; 400.220000; 13.549446; 692.190000; 11.090714;
25.000000; -79.897959; 775.250000; 65.509098; 403.300000; 12.791648; 723.310000; 11.900849;
25.000000; -74.387755; 768.510000; 65.841483; 409.170000; 13.190948; 751.680000; 11.582711;
25.000000; -68.877551; 775.760000; 94.332115; 414.880000; 14.260406; 778.140000; 12.566606;
25.000000; -63.367347; 773.530000; 81.336370; 424.250000; 12.414862; 807.790000; 10.644195;
25.000000; -57.857143; 764.470000; 59.905052; 440.080000; 14.181137; 833.430000; 11.419684;
25.000000; -52.346939; 765.210000; 98.227451; 452.530000; 14.004657; 856.730000; 11.084483;
25.000000; -46.836735; 773.660000; 72.331060; 471.360000; 13.988827; 881.550000; 9.941623;
25.000000; -41.326531; 771.210000; 45.363915; 490.540000; 12.401059; 902.640000; 11.206528;
25.000000; -35.816327; 779.360000; 87.949196; 512.540000; 13.301796; 919.960000; 11.161731;
25.000000; -30.306122; 766.860000; 78.980373; 536.270000; 13.695723; 941.310000; 10.967993;
25.000000; -24.795918; 770.220000; 76.461066; 559.840000; 12.405375; 953.090000; 11.260995;
25.000000; -19.285714; 768.970000; 81.908233; 584.500000; 13.234100; 964.870000; 11.049617;
25.000000; -13.775510; 776.860000; 95.946220; 617.120000; 12.930490; 974.560000; 11.111301;
25.000000; -8.265306; 759.190000; 86.795440; 640.820000; 15.201263; 981.070000; 12.865469;
25.000000; -2.755102; 765.200000; 78.694397; 672.400000; 12.691363; 985.200000; 9.695360;
25.000000; 2.755102; 771.100000; 101.977666; 699.060000; 12.084567; 986.030000; 12.230493;
25.000000; 8.265306; 768.060000; 106.759128; 729.830000; 12.097295; 984.620000; 10.328718;
25.000000; 13.775510; 763.990000; 108.046333; 754.670000; 12.350156; 978.510000; 10.611120;
25.000000; 19.285714; 765.550000; 90.151766; 786.630000; 12.141967; 973.150000; 12.688478;
25.000000; 24.795918; 771.040000; 97.504200; 812.140000; 13.058547; 962.080000; 11.146119;
25.000000; 30.306122; 778.890000; 79.117467; 837.790000; 9.657043; 950.070000; 10.442004;
25.000000; 35.816327; 774.420000; 14.637837; 863.560000; 11.020935; 935.610000; 11.911199;
25.000000; 41.326531; 775.850000; 75.476182; 886.940000; 10.492730; 916.270000; 10.761750;
25.000000; 46.836735; 781.400000; 76.105721; 908.210000; 9.456220; 896.080000; 9.374024;
25.000000; 52.346939; 775.150000; 9.652942; 928.570000; 9.457246; 874.780000; 8.472868;
25.000000; 57.857143; 776.960000; 64.782140; 946.320000; 9.309363; 851.690000; 9.564977;
25.000000; 63.367347; 782.220000; 57.173417; 959.680000; 10.006947; 826.330000; 9.209191;
25.000000; 68.877551; 777.000000; 48.641546; 975.040000; 9.338656; 799.380000; 9.307084;
25.000000; 74.387755; 783.200000; 64.183607; 985.600000; 8.479327; 771.910000; 8.581275;
25.000000; 79.897959; 772.740000; 34.611442; 990.870000; 8.264143; 745.850000; 11.342576;
25.000000; 85.408163; 769.920000; 51.290553; 994.910000; 10.730015; 714.850000; 10.368342;
25.000000; 90.918367; 770.920000; 55.638385; 999.650000; 9.171073; 684.280000; 10.880508;
25.000000; 96.428571; 775.970000; 12.737010; 999.690000; 9.330838; 658.520000; 10.360648;
25.000000; 101.938776; 769.480000; 43.511401; 996.230000; 9.898327; 627.090000; 12.683478;
25.000000; 107.448980; 776.520000; 53.663087; 988.790000; 8.924255; 599.170000; 10.738447;
25.000000; 112.959184; 776.510000; 10.228199; 978.270000; 8.957650; 569.430000; 10.754614;
25.000000; 118.469388; 775.940000; 57.465812; 970.190000; 10.172944; 545.210000; 12.617364;
25.000000; 123.979592; 772.000000; 50.811197; 956.440000; 9.731050; 519.130000; 12.529283;
25.000000; 129.489796; 775.570000; 9.735134; 938.560000; 10.161643; 492.370000; 12.293264;
25.000000; 135.000000; 777.330000; 51.123352; 921.420000; 9.704919; 473.690000; 11.758251;
